,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Sum
24,97522e57-d9ab-4bd6-97bf-c24d952602d2,heart,2021-04-11 14:29:59,,Studying,positive,60,,,,
11,97522e57-d9ab-4bd6-97bf-c24d952602d2,indifferent,2020-11-07 8:36:27,,Studying,neutral,20,,,,
18,97522e57-d9ab-4bd6-97bf-c24d952602d2,indifferent,2021-02-24 11:37:57,,Studying,neutral,20,,,,
33,97522e57-d9ab-4bd6-97bf-c24d952602d2,indifferent,2021-05-24 3:21:13,,Studying,neutral,20,,,,
43,97522e57-d9ab-4bd6-97bf-c24d952602d2,indifferent,2020-08-23 10:30:37,,Studying,neutral,20,,,,
5,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2020-08-23 12:25:58,,Studying,positive,30,,,,
13,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2020-11-01 1:16:21,,Studying,positive,30,,,,
19,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2021-05-22 19:44:23,,Studying,positive,30,,,,
32,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2021-03-07 12:40:11,,Studying,positive,30,,,,
37,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2021-02-04 3:06:12,,Studying,positive,30,,,,
42,97522e57-d9ab-4bd6-97bf-c24d952602d2,interested,2020-07-14 5:28:44,,Studying,positive,30,,,,
20,97522e57-d9ab-4bd6-97bf-c24d952602d2,intrigued,2021-01-31 16:03:56,,Studying,positive,45,,,,
30,97522e57-d9ab-4bd6-97bf-c24d952602d2,intrigued,2020-08-25 8:21:56,,Studying,positive,45,,,,
23,97522e57-d9ab-4bd6-97bf-c24d952602d2,like,2021-06-13 16:46:06,,Studying,positive,50,,,,
10,97522e57-d9ab-4bd6-97bf-c24d952602d2,love,2020-08-04 5:05:02,,Studying,positive,65,,,,
6,97522e57-d9ab-4bd6-97bf-c24d952602d2,peeking,2020-12-07 6:27:54,,Studying,neutral,35,,,,
9,97522e57-d9ab-4bd6-97bf-c24d952602d2,peeking,2021-04-01 22:54:23,,Studying,neutral,35,,,,
17,97522e57-d9ab-4bd6-97bf-c24d952602d2,peeking,2020-09-23 6:24:11,,Studying,neutral,35,,,,
21,97522e57-d9ab-4bd6-97bf-c24d952602d2,peeking,2020-11-20 17:26:23,,Studying,neutral,35,,,,
3,97522e57-d9ab-4bd6-97bf-c24d952602d2,scared,2021-04-18 5:13:58,,Studying,negative,15,,,,
12,97522e57-d9ab-4bd6-97bf-c24d952602d2,scared,2020-11-02 6:28:53,,Studying,negative,15,,,,
15,97522e57-d9ab-4bd6-97bf-c24d952602d2,scared,2020-09-03 18:51:38,,Studying,negative,15,,,,
31,97522e57-d9ab-4bd6-97bf-c24d952602d2,scared,2021-04-20 23:48:12,,Studying,negative,15,,,,
39,97522e57-d9ab-4bd6-97bf-c24d952602d2,scared,2020-09-29 16:00:27,,Studying,negative,15,,,,
16,97522e57-d9ab-4bd6-97bf-c24d952602d2,super love,2021-02-24 5:09:23,,Studying,positive,75,,,,
29,97522e57-d9ab-4bd6-97bf-c24d952602d2,super love,2020-08-28 3:57:20,,Studying,positive,75,,,,
34,97522e57-d9ab-4bd6-97bf-c24d952602d2,super love,2021-01-24 11:03:43,,Studying,positive,75,,,,
36,97522e57-d9ab-4bd6-97bf-c24d952602d2,super love,2021-02-02 3:43:43,,Studying,positive,75,,,,
41,97522e57-d9ab-4bd6-97bf-c24d952602d2,want,2021-02-13 7:54:01,,Studying,positive,70,,,,
22,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,2021-04-11 20:47:13,,Studying,negative,12,,,,
,,,,,,,,,,,
25,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,2021-03-02 19:21:19,,Studying,negative,12,,,,
44,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,2021-05-10 9:27:42,,Studying,negative,12,,,,
13759,985f4b4f-de40-4a4e-a090-01e100be42e9,adore,2021-03-10 17:39:46,,travel,positive,72,,,,
13762,985f4b4f-de40-4a4e-a090-01e100be42e9,adore,2021-06-18 2:06:47,,travel,positive,72,,,,
13773,985f4b4f-de40-4a4e-a090-01e100be42e9,adore,2020-12-01 14:11:02,,travel,positive,72,,,,
13766,985f4b4f-de40-4a4e-a090-01e100be42e9,cherish,2020-12-11 13:25:55,,travel,positive,70,,,,
13774,985f4b4f-de40-4a4e-a090-01e100be42e9,cherish,2020-12-26 16:07:18,,travel,positive,70,,,,
13778,985f4b4f-de40-4a4e-a090-01e100be42e9,cherish,2020-12-22 12:35:23,,travel,positive,70,,,,
13745,985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2021-03-13 3:41:48,,travel,negative,0,,,,
13748,985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2020-09-18 21:42:16,,travel,negative,0,,,,
13757,985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2021-04-08 12:05:59,,travel,negative,0,,,,
13771,985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2020-07-15 15:20:13,,travel,negative,0,,,,
13780,985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2020-07-07 14:43:04,,travel,negative,0,,,,
13747,985f4b4f-de40-4a4e-a090-01e100be42e9,dislike,2021-04-08 12:00:14,,travel,negative,10,,,,
13742,985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2021-01-05 18:44:10,,travel,negative,5,,,,
13746,985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2020-12-09 11:42:18,,travel,negative,5,,,,
13756,985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2021-02-07 23:43:39,,travel,negative,5,,,,
13768,985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2020-10-18 9:26:47,,travel,negative,5,,,,
13769,985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2021-02-25 21:53:20,,travel,negative,5,,,,
13761,985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-08-21 17:45:20,,travel,positive,60,,,,
13765,985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2021-01-12 12:07:29,,travel,positive,60,,,,
13770,985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-07-16 11:13:24,,travel,positive,60,,,,
13776,985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-11-11 18:21:43,,travel,positive,60,,,,
13749,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-06-30 1:10:22,,travel,neutral,20,,,,
13753,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-10-27 2:30:04,,travel,neutral,20,,,,
13755,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-08-27 20:10:54,,travel,neutral,20,,,,
13758,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-10-15 18:02:44,,travel,neutral,20,,,,
,,,,,,,,,,,
13767,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-12-20 19:28:40,,travel,neutral,20,,,,
13779,985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-07-15 9:17:57,,travel,neutral,20,,,,
13741,985f4b4f-de40-4a4e-a090-01e100be42e9,interested,2020-10-05 21:10:27,,travel,positive,30,,,,
13744,985f4b4f-de40-4a4e-a090-01e100be42e9,intrigued,2020-06-29 18:30:32,,travel,positive,45,,,,
13750,985f4b4f-de40-4a4e-a090-01e100be42e9,like,2021-01-05 12:31:26,,travel,positive,50,,,,
13751,985f4b4f-de40-4a4e-a090-01e100be42e9,like,2021-02-01 3:31:19,,travel,positive,50,,,,
13752,985f4b4f-de40-4a4e-a090-01e100be42e9,like,2020-12-22 18:51:23,,travel,positive,50,,,,
13781,985f4b4f-de40-4a4e-a090-01e100be42e9,like,2020-09-01 3:16:20,,travel,positive,50,,,,
13754,985f4b4f-de40-4a4e-a090-01e100be42e9,love,2020-07-27 16:16:41,,travel,positive,65,,,,
13764,985f4b4f-de40-4a4e-a090-01e100be42e9,peeking,2021-03-07 4:30:59,,travel,neutral,35,,,,
13777,985f4b4f-de40-4a4e-a090-01e100be42e9,peeking,2020-07-01 15:37:42,,travel,neutral,35,,,,
13743,985f4b4f-de40-4a4e-a090-01e100be42e9,scared,2021-06-05 22:18:21,,travel,negative,15,,,,
13763,985f4b4f-de40-4a4e-a090-01e100be42e9,super love,2020-07-01 13:19:08,,travel,positive,75,,,,
,,,,,,,,,,,
13740,985f4b4f-de40-4a4e-a090-01e100be42e9,want,2021-04-23 9:04:43,,travel,positive,70,,,,
13760,985f4b4f-de40-4a4e-a090-01e100be42e9,want,2020-10-07 12:09:28,,travel,positive,70,,,,
13772,985f4b4f-de40-4a4e-a090-01e100be42e9,want,2020-10-23 0:17:07,,travel,positive,70,,,,
13775,985f4b4f-de40-4a4e-a090-01e100be42e9,worried,2021-01-07 9:49:58,,travel,negative,12,,,,
23545,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2021-06-14 14:49:53,,technology,positive,72,,,,
23551,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2020-09-14 14:50:36,,technology,positive,72,,,,
23556,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2021-02-28 2:19:23,,technology,positive,72,,,,
23559,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2020-09-20 6:53:45,,technology,positive,72,,,,
23542,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,2021-03-27 11:45:17,,technology,positive,70,,,,
23553,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,2021-02-19 19:58:48,,technology,positive,70,,,,
23528,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-11-26 3:24:49,,technology,negative,0,,,,
23533,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-12-02 2:58:07,,technology,negative,0,,,,
23540,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-12-13 20:02:12,,technology,negative,0,,,,
23550,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2021-05-01 7:05:23,,technology,negative,0,,,,
23555,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-10-19 7:34:22,,technology,negative,0,,,,
23554,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,dislike,2021-04-13 3:23:42,,technology,negative,10,,,,
23529,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-12-14 15:30:44,,technology,negative,5,,,,
23534,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-08-05 0:48:23,,technology,negative,5,,,,
23538,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-09-22 12:35:16,,technology,negative,5,,,,
23546,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2021-01-04 3:09:15,,technology,negative,5,,,,
23552,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,heart,2021-02-24 20:02:47,,technology,positive,60,,,,
23541,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2021-02-21 23:10:26,,technology,positive,30,,,,
23549,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2021-02-26 6:40:56,,technology,positive,30,,,,
23557,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2020-10-15 3:11:15,,technology,positive,30,,,,
23536,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,2021-06-17 23:58:39,,technology,positive,45,,,,
23560,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,like,2020-12-24 21:09:18,,technology,positive,50,,,,
23530,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,2020-06-18 12:07:10,,technology,positive,65,,,,
23544,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,2020-07-08 21:33:49,,technology,positive,65,,,,
23539,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,peeking,2021-05-11 17:59:37,,technology,neutral,35,,,,
23532,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,2021-02-04 20:30:10,,technology,positive,75,,,,
23558,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,2020-07-29 8:46:50,,technology,positive,75,,,,
23535,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2021-02-25 15:10:03,,technology,positive,70,,,,
23547,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2020-08-11 4:27:25,,technology,positive,70,,,,
,,,,,,,,,,,
23548,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2020-08-17 4:06:24,,technology,positive,70,,,,
23531,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2020-08-29 15:12:05,,technology,negative,12,,,,
23537,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2021-04-17 8:54:10,,technology,negative,12,,,,
23543,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2020-07-21 1:03:42,,technology,negative,12,,,,
25051,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,2020-07-09 0:07:00,,technology,positive,72,,,,
25059,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,2020-12-26 8:51:19,,technology,positive,72,,,,
25045,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-10-04 19:59:15,,technology,negative,0,,,,
25057,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-07-01 8:52:18,,technology,negative,0,,,,
25035,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2020-07-10 12:20:26,,technology,negative,10,,,,
25038,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2021-03-26 22:25:36,,technology,negative,10,,,,
25041,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2021-04-18 18:18:48,,technology,negative,10,,,,
25050,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2020-08-25 4:01:33,,technology,negative,10,,,,
25058,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2021-05-20 8:14:20,,technology,negative,10,,,,
25036,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,2021-01-04 14:18:39,,technology,negative,5,,,,
25043,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,2021-02-16 17:15:55,,technology,negative,5,,,,
25032,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,2020-06-22 1:18:41,,technology,positive,60,,,,
25056,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,2020-09-20 21:40:56,,technology,positive,60,,,,
25039,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,2021-01-01 13:31:42,,technology,neutral,20,,,,
25054,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,2020-10-23 0:24:41,,technology,neutral,20,,,,
25034,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,2020-06-22 23:58:55,,technology,positive,30,,,,
25053,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,2021-01-24 22:56:11,,technology,positive,30,,,,
25042,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,2021-04-27 16:32:58,,technology,positive,45,,,,
25055,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,2021-01-19 21:03:19,,technology,positive,45,,,,
,,,,,,,,,,,
25033,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2020-07-12 14:51:43,,technology,positive,65,,,,
25037,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2021-04-22 6:57:29,,technology,positive,65,,,,
25047,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2020-07-02 1:14:33,,technology,positive,65,,,,
25049,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2021-05-19 16:07:32,,technology,positive,65,,,,
25044,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,peeking,2020-12-09 1:00:06,,technology,neutral,35,,,,
25048,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,super love,2020-11-03 17:57:26,,technology,positive,75,,,,
25029,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,2020-06-25 3:20:35,,technology,positive,70,,,,
25046,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,2021-01-29 18:52:32,,technology,positive,70,,,,
25030,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-03-30 5:54:02,,technology,negative,12,,,,
25031,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2020-06-27 11:42:25,,technology,negative,12,,,,
25040,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-04-19 15:37:41,,technology,negative,12,,,,
25052,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-02-03 17:30:08,,technology,negative,12,,,,
6970,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,2021-01-28 15:29:59,,animals,negative,0,,,,
6971,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,2021-01-18 14:56:54,,animals,negative,0,,,,
6979,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,2021-01-09 14:01:32,,animals,negative,0,,,,
6966,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-05-11 0:50:14,,animals,negative,10,,,,
6969,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2020-10-09 0:37:10,,animals,negative,10,,,,
6975,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-02-07 7:30:21,,animals,negative,10,,,,
6977,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2020-12-07 14:04:38,,animals,negative,10,,,,
6972,990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,2020-08-30 21:38:49,,animals,negative,5,,,,
6963,990ad477-b9eb-4ea6-9ec8-3f941f53b758,heart,2021-02-23 9:52:50,,animals,positive,60,,,,
6976,990ad477-b9eb-4ea6-9ec8-3f941f53b758,interested,2020-08-21 14:31:56,,animals,positive,30,,,,
6965,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,2021-01-08 1:50:33,,animals,positive,45,,,,
6967,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,2020-07-21 11:11:06,,animals,positive,45,,,,
6960,990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,2020-10-05 15:04:01,,animals,neutral,35,,,,
6974,990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,2020-07-18 23:38:51,,animals,neutral,35,,,,
6961,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-09-17 8:48:19,,animals,positive,75,,,,
6962,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-07-11 18:21:19,,animals,positive,75,,,,
6964,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-07-11 20:21:26,,animals,positive,75,,,,
6968,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-03-18 21:54:02,,animals,positive,70,,,,
6973,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-05-13 20:31:35,,animals,positive,70,,,,
6978,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-06-14 22:04:39,,animals,positive,70,,,,
20676,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,2021-04-09 21:47:12,,food,negative,0,,,,
20680,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,2020-09-13 7:26:27,,food,negative,0,,,,
20683,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,2020-09-08 18:53:43,,food,negative,0,,,,
20685,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,2020-12-23 19:32:36,,food,negative,0,,,,
20687,990f1598-4dbb-403c-a5b2-48de2c30b1ca,dislike,2021-04-05 13:23:38,,food,negative,10,,,,
20681,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,2021-03-15 15:44:19,,food,negative,5,,,,
20688,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,2020-07-05 2:09:14,,food,negative,5,,,,
20692,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,2020-12-20 9:00:31,,food,negative,5,,,,
20697,990f1598-4dbb-403c-a5b2-48de2c30b1ca,heart,2020-09-30 7:20:53,,food,positive,60,,,,
20682,990f1598-4dbb-403c-a5b2-48de2c30b1ca,interested,2021-05-22 14:28:49,,food,positive,30,,,,
,,,,,,,,,,,
20684,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,2020-12-17 4:52:07,,food,positive,45,,,,
20696,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,2020-09-03 11:23:54,,food,positive,45,,,,
,,,,,,,,,,,
20674,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,2020-11-30 11:14:36,,food,positive,50,,,,
20679,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,2020-12-26 14:41:21,,food,positive,50,,,,
20686,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,2020-06-18 19:31:19,,food,positive,50,,,,
20699,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,2020-12-28 0:39:10,,food,positive,50,,,,
20700,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,2020-06-18 19:10:32,,food,positive,50,,,,
20671,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,2020-07-31 13:30:47,,food,positive,65,,,,
20695,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,2020-11-01 22:05:12,,food,positive,65,,,,
20672,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,2021-05-21 2:47:46,,food,neutral,35,,,,
20689,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,2021-05-29 23:20:09,,food,neutral,35,,,,
20693,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,2021-03-08 14:23:30,,food,neutral,35,,,,
20670,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,2021-01-24 4:19:23,,food,negative,15,,,,
20675,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,2021-05-05 1:02:02,,food,negative,15,,,,
20694,990f1598-4dbb-403c-a5b2-48de2c30b1ca,super love,2020-10-09 8:32:07,,food,positive,75,,,,
20673,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,2021-05-01 11:46:07,,food,positive,70,,,,
20677,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,2020-11-12 11:19:59,,food,positive,70,,,,
20678,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,2021-04-16 21:41:32,,food,positive,70,,,,
20691,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,2020-08-13 23:18:25,,food,positive,70,,,,
20669,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,2020-09-28 9:41:55,,food,negative,12,,,,
20690,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,2020-08-11 20:33:49,,food,negative,12,,,,
20698,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,2020-07-08 23:45:17,,food,negative,12,,,,
20701,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,2020-11-23 8:30:38,,food,negative,12,,,,
25129,998194db-5706-4b01-9565-7c7e7d4ea5f5,adore,2020-12-06 0:28:19,,cooking,positive,72,,,,
25101,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-03-11 18:15:33,,cooking,negative,0,,,,
25108,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2020-10-20 18:38:49,,cooking,negative,0,,,,
25123,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-03-06 15:58:40,,cooking,negative,0,,,,
25111,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,2020-11-01 1:57:55,,cooking,negative,10,,,,
25125,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,2020-12-31 19:10:59,,cooking,negative,10,,,,
25113,998194db-5706-4b01-9565-7c7e7d4ea5f5,hate,2020-07-11 16:47:42,,cooking,negative,5,,,,
,,,,,,,,,,,
25121,998194db-5706-4b01-9565-7c7e7d4ea5f5,heart,2021-04-22 4:51:29,,cooking,positive,60,,,,
25114,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2021-01-05 7:46:55,,cooking,neutral,20,,,,
25115,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2021-02-06 9:07:35,,cooking,neutral,20,,,,
25127,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2020-08-11 6:00:12,,cooking,neutral,20,,,,
25109,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-11-21 14:12:02,,cooking,positive,30,,,,
25112,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-07-28 19:12:18,,cooking,positive,30,,,,
25124,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-09-26 19:10:25,,cooking,positive,30,,,,
25110,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,2020-10-09 12:26:18,,cooking,positive,45,,,,
25118,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,2020-07-03 17:52:54,,cooking,positive,45,,,,
25128,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,2021-05-21 22:25:54,,cooking,positive,45,,,,
25100,998194db-5706-4b01-9565-7c7e7d4ea5f5,love,2020-09-18 0:41:58,,cooking,positive,65,,,,
25106,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2020-07-10 20:52:12,,cooking,neutral,35,,,,
25126,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2021-03-12 18:37:42,,cooking,neutral,35,,,,
25130,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2021-06-11 20:08:31,,cooking,neutral,35,,,,
25103,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-02-11 17:23:41,,cooking,negative,15,,,,
25104,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-03-01 10:09:38,,cooking,negative,15,,,,
25116,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-01-28 15:37:33,,cooking,negative,15,,,,
25105,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-10-30 12:42:53,,cooking,positive,75,,,,
25107,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-11-09 16:48:38,,cooking,positive,75,,,,
25122,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-08-11 8:03:30,,cooking,positive,75,,,,
25099,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,2020-07-03 4:51:34,,cooking,positive,70,,,,
25120,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,2020-10-11 15:00:11,,cooking,positive,70,,,,
25102,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2020-07-15 21:48:14,,cooking,negative,12,,,,
25117,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2021-05-01 9:24:20,,cooking,negative,12,,,,
25119,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2020-06-19 18:58:02,,cooking,negative,12,,,,
17352,99fcc8a6-550f-47a1-b312-aba8a031f6c7,heart,2021-02-26 15:33:26,,travel,positive,60,,,,
17032,9a25d0c6-1134-41d2-abc4-e893c41363bc,cherish,2020-12-28 17:00:04,,science,positive,70,,,,
